Season,TeamID,ClutchWins,ClutchLosses,ClutchRatio
2002,1135,4.0,2.0,0.6666666666666666
2002,1137,6.0,2.0,0.75
2002,1138,3.0,5.0,0.375
2002,1139,4.0,3.0,0.5714285714285714
2002,1140,1.0,4.0,0.2
2002,1141,1.0,3.0,0.25
2002,1142,4.0,3.0,0.5714285714285714
2002,1143,3.0,0.0,1.0
2002,1144,3.0,4.0,0.42857142857142855
2002,1145,3.0,6.0,0.3333333333333333
2002,1147,1.0,1.0,0.5
2002,1148,3.0,0.0,1.0
2002,1149,1.0,1.0,0.5
2002,1150,2.0,1.0,0.6666666666666666
2002,1151,3.0,2.0,0.6
2002,1153,2.0,1.0,0.6666666666666666
2002,1154,2.0,2.0,0.5
2002,1155,2.0,4.0,0.3333333333333333
2002,1156,2.0,1.0,0.6666666666666666
2002,1158,4.0,6.0,0.4
2002,1159,2.0,3.0,0.4
2002,1160,1.0,1.0,0.5
2002,1161,4.0,4.0,0.5
2002,1162,2.0,4.0,0.3333333333333333
2002,1163,6.0,3.0,0.6666666666666666
2002,1164,2.0,4.0,0.3333333333333333
2002,1165,1.0,2.0,0.3333333333333333
2002,1166,4.0,4.0,0.5
2002,1168,2.0,4.0,0.3333333333333333
2002,1169,2.0,2.0,0.5
2002,1170,1.0,5.0,0.16666666666666666
2002,1171,3.0,3.0,0.5
2002,1172,7.0,2.0,0.7777777777777778
2002,1173,1.0,3.0,0.25
2002,1174,2.0,3.0,0.4
2002,1175,2.0,1.0,0.6666666666666666
2002,1176,1.0,2.0,0.3333333333333333
2002,1177,2.0,1.0,0.6666666666666666
2002,1178,3.0,2.0,0.6
2002,1179,3.0,3.0,0.5
2002,1180,2.0,0.0,1.0
2002,1181,2.0,2.0,0.5
2002,1182,2.0,2.0,0.5
2002,1183,4.0,2.0,0.6666666666666666
2002,1184,1.0,2.0,0.3333333333333333
2002,1185,1.0,2.0,0.3333333333333333
2002,1186,3.0,1.0,0.75
2002,1187,3.0,3.0,0.5
2002,1189,2.0,0.0,1.0
2002,1191,3.0,4.0,0.42857142857142855
2002,1193,1.0,6.0,0.14285714285714285
2002,1194,7.0,4.0,0.6363636363636364
2002,1196,1.0,4.0,0.2
2002,1197,1.0,5.0,0.16666666666666666
2002,1198,1.0,4.0,0.2
2002,1199,2.0,0.0,1.0
2002,1200,1.0,1.0,0.5
2002,1201,3.0,5.0,0.375
2002,1202,5.0,2.0,0.7142857142857143
2002,1203,4.0,0.0,1.0
2002,1204,1.0,1.0,0.5
2002,1206,5.0,1.0,0.8333333333333334
2002,1207,2.0,6.0,0.25
2002,1208,3.0,4.0,0.42857142857142855
2002,1209,4.0,1.0,0.8
2002,1210,2.0,0.0,1.0
2002,1211,6.0,0.0,1.0
2002,1212,3.0,3.0,0.5
2002,1214,3.0,4.0,0.42857142857142855
2002,1216,7.0,4.0,0.6363636363636364
2002,1217,5.0,2.0,0.7142857142857143
2002,1218,6.0,2.0,0.75
2002,1219,3.0,1.0,0.75
2002,1220,5.0,3.0,0.625
2002,1221,1.0,3.0,0.25
2002,1222,6.0,2.0,0.75
2002,1224,3.0,4.0,0.42857142857142855
2002,1225,5.0,2.0,0.7142857142857143
2002,1226,3.0,2.0,0.6
2002,1227,5.0,2.0,0.7142857142857143
2002,1228,5.0,0.0,1.0
2002,1229,4.0,1.0,0.8
2002,1231,1.0,5.0,0.16666666666666666
2002,1233,5.0,4.0,0.5555555555555556
2002,1234,2.0,2.0,0.5
2002,1235,1.0,7.0,0.125
2002,1237,3.0,4.0,0.42857142857142855
2002,1238,1.0,4.0,0.2
2002,1239,5.0,3.0,0.625
2002,1240,3.0,5.0,0.375
2002,1241,1.0,2.0,0.3333333333333333
2002,1242,3.0,1.0,0.75
2002,1243,3.0,4.0,0.42857142857142855
2002,1245,6.0,2.0,0.75
2002,1246,4.0,4.0,0.5
2002,1247,4.0,3.0,0.5714285714285714
2002,1248,3.0,2.0,0.6
2002,1249,4.0,2.0,0.6666666666666666
2002,1250,1.0,3.0,0.25
2002,1253,3.0,2.0,0.6
2002,1254,2.0,3.0,0.4
2002,1256,4.0,4.0,0.5
2002,1257,3.0,1.0,0.75
2002,1258,1.0,2.0,0.3333333333333333
2002,1259,2.0,2.0,0.5
2002,1260,2.0,2.0,0.5
2002,1261,3.0,5.0,0.375
2002,1263,4.0,5.0,0.4444444444444444
2002,1264,2.0,3.0,0.4
2002,1265,2.0,2.0,0.5
2002,1266,2.0,1.0,0.6666666666666666
2002,1267,3.0,1.0,0.75
2002,1268,1.0,0.0,1.0
2002,1269,1.0,2.0,0.3333333333333333
2002,1270,1.0,1.0,0.5
2002,1271,4.0,3.0,0.5714285714285714
2002,1272,1.0,2.0,0.3333333333333333
2002,1273,2.0,4.0,0.3333333333333333
2002,1274,6.0,2.0,0.75
2002,1275,3.0,5.0,0.375
2002,1276,1.0,1.0,0.5
2002,1277,3.0,3.0,0.5
2002,1278,2.0,3.0,0.4
2002,1279,1.0,6.0,0.14285714285714285
2002,1280,6.0,1.0,0.8571428571428571
2002,1281,4.0,4.0,0.5
2002,1282,5.0,2.0,0.7142857142857143
2002,1283,3.0,6.0,0.3333333333333333
2002,1284,3.0,2.0,0.6
2002,1285,1.0,2.0,0.3333333333333333
2002,1286,3.0,2.0,0.6
2002,1287,3.0,3.0,0.5
2002,1288,3.0,4.0,0.42857142857142855
2002,1289,1.0,0.0,1.0
2002,1290,2.0,3.0,0.4
2002,1291,2.0,0.0,1.0
2002,1292,3.0,2.0,0.6
2002,1293,4.0,2.0,0.6666666666666666
2002,1296,5.0,2.0,0.7142857142857143
2002,1298,2.0,5.0,0.2857142857142857
2002,1299,3.0,5.0,0.375
2002,1301,2.0,1.0,0.6666666666666666
2002,1304,1.0,1.0,0.5
2002,1305,2.0,2.0,0.5
2002,1306,2.0,3.0,0.4
2002,1307,3.0,5.0,0.375
2002,1308,3.0,6.0,0.3333333333333333
2002,1309,6.0,2.0,0.75
2002,1310,4.0,2.0,0.6666666666666666
2002,1313,4.0,3.0,0.5714285714285714
2002,1314,1.0,0.0,1.0
2002,1317,1.0,1.0,0.5
2002,1318,1.0,9.0,0.1
2002,1319,3.0,3.0,0.5
2002,1320,5.0,2.0,0.7142857142857143
2002,1321,3.0,4.0,0.42857142857142855
2002,1322,2.0,2.0,0.5
2002,1323,5.0,6.0,0.45454545454545453
2002,1324,3.0,1.0,0.75
2002,1325,3.0,3.0,0.5
2002,1326,1.0,2.0,0.3333333333333333
2002,1328,3.0,1.0,0.75
2002,1329,4.0,1.0,0.8
2002,1330,2.0,2.0,0.5
2002,1331,2.0,3.0,0.4
2002,1332,2.0,4.0,0.3333333333333333
2002,1333,1.0,2.0,0.3333333333333333
2002,1334,3.0,0.0,1.0
2002,1335,3.0,3.0,0.5
2002,1336,1.0,2.0,0.3333333333333333
2002,1337,3.0,1.0,0.75
2002,1338,3.0,3.0,0.5
2002,1339,2.0,8.0,0.2
2002,1340,3.0,0.0,1.0
2002,1341,2.0,2.0,0.5
2002,1343,3.0,1.0,0.75
2002,1344,2.0,2.0,0.5
2002,1345,2.0,2.0,0.5
2002,1346,3.0,4.0,0.42857142857142855
2002,1347,1.0,4.0,0.2
2002,1348,3.0,2.0,0.6
2002,1349,1.0,5.0,0.16666666666666666
2002,1350,5.0,4.0,0.5555555555555556
2002,1351,3.0,4.0,0.42857142857142855
2002,1352,1.0,3.0,0.25
2002,1353,5.0,0.0,1.0
2002,1354,7.0,2.0,0.7777777777777778
2002,1356,2.0,1.0,0.6666666666666666
2002,1357,1.0,5.0,0.16666666666666666
2002,1358,1.0,6.0,0.14285714285714285
2002,1359,4.0,4.0,0.5
2002,1360,2.0,4.0,0.3333333333333333
2002,1361,4.0,3.0,0.5714285714285714
2002,1363,3.0,4.0,0.42857142857142855
2002,1364,4.0,4.0,0.5
2002,1365,4.0,3.0,0.5714285714285714
2002,1368,2.0,5.0,0.2857142857142857
2002,1371,1.0,6.0,0.14285714285714285
2002,1372,3.0,3.0,0.5
2002,1373,3.0,6.0,0.3333333333333333
2002,1374,5.0,2.0,0.7142857142857143
2002,1375,2.0,2.0,0.5
2002,1376,2.0,4.0,0.3333333333333333
2002,1378,2.0,2.0,0.5
2002,1380,1.0,2.0,0.3333333333333333
2002,1381,1.0,4.0,0.2
2002,1382,2.0,2.0,0.5
2002,1383,3.0,0.0,1.0
2002,1384,2.0,8.0,0.2
2002,1385,4.0,2.0,0.6666666666666666
2002,1386,1.0,5.0,0.16666666666666666
2002,1387,3.0,4.0,0.42857142857142855
2002,1388,2.0,2.0,0.5
2002,1389,2.0,2.0,0.5
2002,1390,1.0,3.0,0.25
2002,1391,4.0,2.0,0.6666666666666666
2002,1392,2.0,3.0,0.4
2002,1393,2.0,0.0,1.0
2002,1395,2.0,2.0,0.5
2002,1396,3.0,2.0,0.6
2002,1397,4.0,8.0,0.3333333333333333
2002,1398,2.0,1.0,0.6666666666666666
2002,1399,2.0,1.0,0.6666666666666666
2002,1400,4.0,4.0,0.5
2002,1401,4.0,2.0,0.6666666666666666
2002,1402,2.0,3.0,0.4
2002,1403,4.0,2.0,0.6666666666666666
2002,1404,2.0,4.0,0.3333333333333333
2002,1405,3.0,2.0,0.6
2002,1406,4.0,1.0,0.8
2002,1407,5.0,4.0,0.5555555555555556
2002,1408,3.0,3.0,0.5
2002,1409,2.0,2.0,0.5
2002,1410,3.0,2.0,0.6
2002,1411,4.0,2.0,0.6666666666666666
2002,1412,1.0,4.0,0.2
2002,1414,3.0,4.0,0.42857142857142855
2002,1415,1.0,2.0,0.3333333333333333
2002,1416,3.0,6.0,0.3333333333333333
2002,1417,5.0,3.0,0.625
2002,1418,5.0,3.0,0.625
2002,1419,3.0,1.0,0.75
2002,1420,7.0,5.0,0.5833333333333334
2002,1421,1.0,1.0,0.5
2002,1422,3.0,2.0,0.6
2002,1423,2.0,5.0,0.2857142857142857
2002,1424,6.0,2.0,0.75
2002,1425,1.0,4.0,0.2
2002,1426,5.0,0.0,1.0
2002,1427,2.0,3.0,0.4
2002,1428,3.0,2.0,0.6
2002,1429,2.0,3.0,0.4
2002,1431,2.0,5.0,0.2857142857142857
2002,1433,3.0,2.0,0.6
2002,1434,1.0,2.0,0.3333333333333333
2002,1435,2.0,1.0,0.6666666666666666
2002,1436,3.0,4.0,0.42857142857142855
2002,1437,5.0,6.0,0.45454545454545453
2002,1438,1.0,1.0,0.5
2002,1439,2.0,3.0,0.4
2002,1440,3.0,2.0,0.6
2002,1441,2.0,4.0,0.3333333333333333
2002,1442,1.0,2.0,0.3333333333333333
2002,1443,7.0,2.0,0.7777777777777778
2002,1444,7.0,3.0,0.7
2002,1447,3.0,2.0,0.6
2002,1448,3.0,2.0,0.6
2002,1449,1.0,3.0,0.25
2002,1450,2.0,1.0,0.6666666666666666
2002,1451,6.0,2.0,0.75
2002,1452,2.0,2.0,0.5
2002,1453,2.0,5.0,0.2857142857142857
2002,1454,3.0,5.0,0.375
2002,1455,3.0,5.0,0.375
2002,1456,1.0,3.0,0.25
2002,1457,1.0,2.0,0.3333333333333333
2002,1458,6.0,5.0,0.5454545454545454
2002,1459,2.0,3.0,0.4
2002,1460,3.0,3.0,0.5
2002,1461,7.0,2.0,0.7777777777777778
2002,1462,2.0,1.0,0.6666666666666666
2002,1463,2.0,0.0,1.0
2002,3104,4.0,4.0,0.5
2002,3105,1.0,1.0,0.5
2002,3106,2.0,2.0,0.5
2002,3107,3.0,2.0,0.6
2002,3108,1.0,1.0,0.5
2002,3110,4.0,0.0,1.0
2002,3111,3.0,3.0,0.5
2002,3112,1.0,3.0,0.25
2002,3113,1.0,0.0,1.0
2002,3114,1.0,2.0,0.3333333333333333
2002,3115,2.0,0.0,1.0
2002,3116,3.0,3.0,0.5
2002,3117,2.0,3.0,0.4
2002,3119,2.0,3.0,0.4
2002,3120,1.0,1.0,0.5
2002,3122,4.0,1.0,0.8
2002,3124,1.0,0.0,1.0
2002,3125,3.0,3.0,0.5
2002,3127,2.0,2.0,0.5
2002,3128,2.0,3.0,0.4
2002,3129,1.0,2.0,0.3333333333333333
2002,3130,1.0,1.0,0.5
2002,3132,2.0,0.0,1.0
2002,3133,2.0,3.0,0.4
2002,3137,3.0,2.0,0.6
2002,3138,1.0,2.0,0.3333333333333333
2002,3140,2.0,0.0,1.0
2002,3141,2.0,1.0,0.6666666666666666
2002,3142,2.0,1.0,0.6666666666666666
2002,3143,1.0,3.0,0.25
2002,3144,2.0,5.0,0.2857142857142857
2002,3145,1.0,0.0,1.0
2002,3147,1.0,0.0,1.0
2002,3149,1.0,4.0,0.2
2002,3150,1.0,4.0,0.2
2002,3151,2.0,1.0,0.6666666666666666
2002,3152,2.0,1.0,0.6666666666666666
2002,3153,2.0,1.0,0.6666666666666666
2002,3155,1.0,2.0,0.3333333333333333
2002,3156,3.0,0.0,1.0
2002,3157,3.0,1.0,0.75
2002,3158,2.0,2.0,0.5
2002,3159,3.0,2.0,0.6
2002,3161,1.0,1.0,0.5
2002,3162,5.0,0.0,1.0
2002,3164,2.0,1.0,0.6666666666666666
2002,3165,4.0,3.0,0.5714285714285714
2002,3166,1.0,3.0,0.25
2002,3168,1.0,0.0,1.0
2002,3171,2.0,4.0,0.3333333333333333
2002,3172,3.0,3.0,0.5
2002,3173,2.0,4.0,0.3333333333333333
2002,3174,2.0,0.0,1.0
2002,3175,2.0,3.0,0.4
2002,3176,1.0,3.0,0.25
2002,3177,1.0,2.0,0.3333333333333333
2002,3178,2.0,2.0,0.5
2002,3179,3.0,3.0,0.5
2002,3180,1.0,1.0,0.5
2002,3182,2.0,3.0,0.4
2002,3183,2.0,0.0,1.0
2002,3185,1.0,1.0,0.5
2002,3186,3.0,1.0,0.75
2002,3187,1.0,1.0,0.5
2002,3190,2.0,2.0,0.5
2002,3191,3.0,1.0,0.75
2002,3192,1.0,1.0,0.5
2002,3193,1.0,3.0,0.25
2002,3194,3.0,3.0,0.5
2002,3196,2.0,1.0,0.6666666666666666
2002,3197,3.0,4.0,0.42857142857142855
2002,3198,2.0,2.0,0.5
2002,3199,2.0,1.0,0.6666666666666666
2002,3200,1.0,4.0,0.2
2002,3202,5.0,1.0,0.8333333333333334
2002,3203,5.0,3.0,0.625
2002,3204,1.0,3.0,0.25
2002,3206,2.0,1.0,0.6666666666666666
2002,3209,2.0,2.0,0.5
2002,3210,3.0,3.0,0.5
2002,3212,1.0,1.0,0.5
2002,3214,3.0,3.0,0.5
2002,3216,4.0,1.0,0.8
2002,3217,1.0,0.0,1.0
2002,3218,1.0,2.0,0.3333333333333333
2002,3219,4.0,0.0,1.0
2002,3220,2.0,1.0,0.6666666666666666
2002,3221,2.0,1.0,0.6666666666666666
2002,3222,5.0,0.0,1.0
2002,3224,2.0,0.0,1.0
2002,3225,2.0,1.0,0.6666666666666666
2002,3227,1.0,1.0,0.5
2002,3228,1.0,1.0,0.5
2002,3229,4.0,0.0,1.0
2002,3231,3.0,1.0,0.75
2002,3232,1.0,2.0,0.3333333333333333
2002,3233,3.0,1.0,0.75
2002,3235,3.0,2.0,0.6
2002,3239,1.0,1.0,0.5
2002,3240,2.0,3.0,0.4
2002,3241,1.0,1.0,0.5
2002,3242,1.0,2.0,0.3333333333333333
2002,3243,2.0,0.0,1.0
2002,3245,2.0,1.0,0.6666666666666666
2002,3246,3.0,2.0,0.6
2002,3247,1.0,2.0,0.3333333333333333
2002,3248,2.0,5.0,0.2857142857142857
2002,3249,5.0,0.0,1.0
2002,3250,3.0,2.0,0.6
2002,3254,2.0,5.0,0.2857142857142857
2002,3256,1.0,1.0,0.5
2002,3257,2.0,3.0,0.4
2002,3258,3.0,3.0,0.5
2002,3259,1.0,5.0,0.16666666666666666
2002,3260,2.0,1.0,0.6666666666666666
2002,3261,2.0,1.0,0.6666666666666666
2002,3263,4.0,1.0,0.8
2002,3264,4.0,2.0,0.6666666666666666
2002,3266,2.0,3.0,0.4
2002,3267,2.0,2.0,0.5
2002,3269,1.0,2.0,0.3333333333333333
2002,3270,1.0,4.0,0.2
2002,3271,5.0,0.0,1.0
2002,3272,1.0,2.0,0.3333333333333333
2002,3273,2.0,2.0,0.5
2002,3274,4.0,1.0,0.8
2002,3275,1.0,0.0,1.0
2002,3276,1.0,0.0,1.0
2002,3277,3.0,3.0,0.5
2002,3278,3.0,0.0,1.0
2002,3280,4.0,3.0,0.5714285714285714
2002,3283,2.0,1.0,0.6666666666666666
2002,3285,1.0,2.0,0.3333333333333333
2002,3286,1.0,1.0,0.5
2002,3287,3.0,1.0,0.75
2002,3290,1.0,2.0,0.3333333333333333
2002,3292,1.0,3.0,0.25
2002,3293,1.0,1.0,0.5
2002,3296,2.0,3.0,0.4
2002,3298,3.0,5.0,0.375
2002,3299,1.0,3.0,0.25
2002,3301,2.0,0.0,1.0
2002,3304,1.0,0.0,1.0
2002,3305,4.0,1.0,0.8
2002,3306,1.0,2.0,0.3333333333333333
2002,3308,1.0,1.0,0.5
2002,3309,3.0,1.0,0.75
2002,3310,1.0,2.0,0.3333333333333333
2002,3311,2.0,1.0,0.6666666666666666
2002,3313,2.0,1.0,0.6666666666666666
2002,3317,2.0,0.0,1.0
2002,3319,3.0,3.0,0.5
2002,3320,2.0,2.0,0.5
2002,3322,5.0,2.0,0.7142857142857143
2002,3324,2.0,2.0,0.5
2002,3329,2.0,3.0,0.4
2002,3331,4.0,2.0,0.6666666666666666
2002,3332,2.0,0.0,1.0
2002,3333,3.0,3.0,0.5
2002,3334,2.0,2.0,0.5
2002,3335,2.0,1.0,0.6666666666666666
2002,3336,4.0,1.0,0.8
2002,3337,3.0,0.0,1.0
2002,3338,2.0,3.0,0.4
2002,3339,3.0,4.0,0.42857142857142855
2002,3340,3.0,2.0,0.6
2002,3341,1.0,2.0,0.3333333333333333
2002,3343,3.0,2.0,0.6
2002,3344,2.0,2.0,0.5
2002,3345,1.0,0.0,1.0
2002,3346,3.0,3.0,0.5
2002,3347,7.0,1.0,0.875
2002,3348,1.0,3.0,0.25
2002,3349,2.0,2.0,0.5
2002,3350,2.0,2.0,0.5
2002,3351,2.0,4.0,0.3333333333333333
2002,3353,3.0,2.0,0.6
2002,3354,3.0,1.0,0.75
2002,3357,1.0,2.0,0.3333333333333333
2002,3359,2.0,1.0,0.6666666666666666
2002,3360,2.0,3.0,0.4
2002,3361,1.0,2.0,0.3333333333333333
2002,3362,5.0,2.0,0.7142857142857143
2002,3363,5.0,1.0,0.8333333333333334
2002,3365,4.0,0.0,1.0
2002,3366,1.0,0.0,1.0
2002,3368,3.0,1.0,0.75
2002,3372,2.0,0.0,1.0
2002,3373,3.0,1.0,0.75
2002,3374,5.0,5.0,0.5
2002,3375,3.0,2.0,0.6
2002,3376,2.0,0.0,1.0
2002,3379,4.0,2.0,0.6666666666666666
2002,3380,1.0,1.0,0.5
2002,3381,1.0,3.0,0.25
2002,3382,3.0,2.0,0.6
2002,3383,2.0,0.0,1.0
2002,3384,3.0,0.0,1.0
2002,3386,1.0,0.0,1.0
2002,3387,4.0,2.0,0.6666666666666666
2002,3388,2.0,3.0,0.4
2002,3389,2.0,0.0,1.0
2002,3391,1.0,1.0,0.5
2002,3393,2.0,1.0,0.6666666666666666
2002,3394,1.0,2.0,0.3333333333333333
2002,3396,1.0,2.0,0.3333333333333333
2002,3397,2.0,2.0,0.5
2002,3398,1.0,0.0,1.0
2002,3399,3.0,1.0,0.75
2002,3400,6.0,2.0,0.75
2002,3402,3.0,3.0,0.5
2002,3405,1.0,0.0,1.0
2002,3406,1.0,1.0,0.5
2002,3407,2.0,2.0,0.5
2002,3408,3.0,1.0,0.75
2002,3409,3.0,4.0,0.42857142857142855
2002,3411,1.0,2.0,0.3333333333333333
2002,3412,1.0,2.0,0.3333333333333333
2002,3415,4.0,1.0,0.8
2002,3416,2.0,2.0,0.5
2002,3418,2.0,1.0,0.6666666666666666
2002,3419,1.0,3.0,0.25
2002,3420,2.0,1.0,0.6666666666666666
2002,3423,1.0,1.0,0.5
2002,3425,2.0,4.0,0.3333333333333333
2002,3426,1.0,4.0,0.2
2002,3427,4.0,1.0,0.8
2002,3428,1.0,1.0,0.5
2002,3431,1.0,0.0,1.0
2002,3433,1.0,1.0,0.5
2002,3434,2.0,1.0,0.6666666666666666
2002,3435,1.0,0.0,1.0
2002,3436,2.0,2.0,0.5
2002,3437,2.0,0.0,1.0
2002,3438,5.0,0.0,1.0
2002,3441,5.0,0.0,1.0
2002,3443,2.0,3.0,0.4
2002,3447,3.0,2.0,0.6
2002,3448,2.0,0.0,1.0
2002,3449,1.0,2.0,0.3333333333333333
2002,3451,3.0,1.0,0.75
2002,3452,2.0,0.0,1.0
2002,3453,1.0,0.0,1.0
2002,3454,2.0,1.0,0.6666666666666666
2002,3455,2.0,1.0,0.6666666666666666
2002,3456,1.0,3.0,0.25
2002,3458,2.0,2.0,0.5
2002,3459,2.0,2.0,0.5
2002,3460,1.0,2.0,0.3333333333333333
2002,3461,1.0,1.0,0.5
2002,3462,2.0,1.0,0.6666666666666666
2002,3463,2.0,6.0,0.25
2003,1103,4.0,6.0,0.4
2003,1104,1.0,2.0,0.3333333333333333
2003,1105,1.0,7.0,0.125
2003,1106,2.0,5.0,0.2857142857142857
2003,1107,3.0,4.0,0.42857142857142855
2003,1108,4.0,2.0,0.6666666666666666
2003,1110,3.0,6.0,0.3333333333333333
2003,1111,3.0,1.0,0.75
2003,1112,3.0,2.0,0.6
2003,1113,3.0,3.0,0.5
2003,1114,5.0,3.0,0.625
2003,1115,2.0,1.0,0.6666666666666666
2003,1116,1.0,1.0,0.5
2003,1117,2.0,3.0,0.4
2003,1119,2.0,1.0,0.6666666666666666
2003,1120,2.0,2.0,0.5
2003,1122,8.0,1.0,0.8888888888888888
2003,1123,1.0,4.0,0.2
2003,1124,2.0,2.0,0.5
2003,1125,4.0,3.0,0.5714285714285714
2003,1126,2.0,3.0,0.4
2003,1127,2.0,2.0,0.5
2003,1128,4.0,0.0,1.0
2003,1129,5.0,5.0,0.5
2003,1130,3.0,4.0,0.42857142857142855
2003,1131,6.0,2.0,0.75
2003,1132,4.0,3.0,0.5714285714285714
2003,1133,2.0,6.0,0.25
2003,1135,1.0,2.0,0.3333333333333333
2003,1137,3.0,1.0,0.75
2003,1139,7.0,1.0,0.875
2003,1140,1.0,1.0,0.5
2003,1141,6.0,1.0,0.8571428571428571
2003,1142,6.0,5.0,0.5454545454545454
2003,1143,2.0,2.0,0.5
2003,1144,2.0,3.0,0.4
2003,1147,2.0,2.0,0.5
2003,1148,3.0,3.0,0.5
2003,1149,3.0,4.0,0.42857142857142855
2003,1150,1.0,5.0,0.16666666666666666
2003,1151,3.0,1.0,0.75
2003,1152,1.0,5.0,0.16666666666666666
2003,1153,2.0,2.0,0.5
2003,1154,1.0,2.0,0.3333333333333333
2003,1155,3.0,3.0,0.5
2003,1156,2.0,3.0,0.4
2003,1157,1.0,4.0,0.2
2003,1158,6.0,1.0,0.8571428571428571
2003,1159,2.0,3.0,0.4
2003,1160,4.0,3.0,0.5714285714285714
2003,1161,6.0,2.0,0.75
2003,1162,1.0,4.0,0.2
2003,1163,1.0,2.0,0.3333333333333333
2003,1164,2.0,3.0,0.4
2003,1165,2.0,2.0,0.5
2003,1166,4.0,1.0,0.8
2003,1168,5.0,5.0,0.5
2003,1169,4.0,4.0,0.5
2003,1170,2.0,0.0,1.0
2003,1173,4.0,1.0,0.8
2003,1174,6.0,2.0,0.75
2003,1175,2.0,1.0,0.6666666666666666
2003,1176,1.0,4.0,0.2
2003,1177,2.0,3.0,0.4
2003,1178,1.0,5.0,0.16666666666666666
2003,1179,2.0,5.0,0.2857142857142857
2003,1180,3.0,4.0,0.42857142857142855
2003,1182,2.0,4.0,0.3333333333333333
2003,1183,1.0,2.0,0.3333333333333333
2003,1184,1.0,2.0,0.3333333333333333
2003,1185,3.0,4.0,0.42857142857142855
2003,1186,1.0,6.0,0.14285714285714285
2003,1187,3.0,1.0,0.75
2003,1189,3.0,3.0,0.5
2003,1190,3.0,0.0,1.0
2003,1191,2.0,1.0,0.6666666666666666
2003,1192,3.0,5.0,0.375
2003,1193,5.0,4.0,0.5555555555555556
2003,1194,3.0,1.0,0.75
2003,1196,6.0,3.0,0.6666666666666666
2003,1197,7.0,3.0,0.7
2003,1198,2.0,6.0,0.25
2003,1199,1.0,3.0,0.25
2003,1200,1.0,2.0,0.3333333333333333
2003,1201,9.0,4.0,0.6923076923076923
2003,1202,3.0,2.0,0.6
2003,1203,1.0,3.0,0.25
2003,1204,3.0,4.0,0.42857142857142855
2003,1206,2.0,2.0,0.5
2003,1207,3.0,5.0,0.375
2003,1208,5.0,3.0,0.625
2003,1209,4.0,5.0,0.4444444444444444
2003,1211,6.0,2.0,0.75
2003,1212,4.0,1.0,0.8
2003,1214,4.0,2.0,0.6666666666666666
2003,1216,2.0,6.0,0.25
2003,1217,4.0,1.0,0.8
2003,1218,5.0,4.0,0.5555555555555556
2003,1219,1.0,4.0,0.2
2003,1220,2.0,2.0,0.5
2003,1221,4.0,1.0,0.8
2003,1222,3.0,3.0,0.5
2003,1224,3.0,3.0,0.5
2003,1225,5.0,2.0,0.7142857142857143
2003,1226,4.0,4.0,0.5
2003,1227,4.0,3.0,0.5714285714285714
2003,1228,2.0,3.0,0.4
2003,1229,1.0,2.0,0.3333333333333333
2003,1231,4.0,2.0,0.6666666666666666
2003,1232,2.0,2.0,0.5
2003,1233,5.0,3.0,0.625
2003,1234,2.0,3.0,0.4
2003,1235,1.0,0.0,1.0
2003,1236,3.0,1.0,0.75
2003,1237,6.0,3.0,0.6666666666666666
2003,1239,1.0,4.0,0.2
2003,1240,2.0,2.0,0.5
2003,1241,3.0,5.0,0.375
2003,1242,1.0,1.0,0.5
2003,1245,5.0,2.0,0.7142857142857143
2003,1246,2.0,0.0,1.0
2003,1247,1.0,2.0,0.3333333333333333
2003,1248,2.0,1.0,0.6666666666666666
2003,1249,4.0,2.0,0.6666666666666666
2003,1250,1.0,0.0,1.0
2003,1251,6.0,3.0,0.6666666666666666
2003,1253,1.0,2.0,0.3333333333333333
2003,1254,1.0,3.0,0.25
2003,1256,4.0,3.0,0.5714285714285714
2003,1257,4.0,3.0,0.5714285714285714
2003,1258,2.0,3.0,0.4
2003,1259,3.0,1.0,0.75
2003,1260,3.0,5.0,0.375
2003,1261,1.0,3.0,0.25
2003,1264,3.0,4.0,0.42857142857142855
2003,1265,3.0,4.0,0.42857142857142855
2003,1266,1.0,3.0,0.25
2003,1267,2.0,3.0,0.4
2003,1268,2.0,2.0,0.5
2003,1269,1.0,3.0,0.25
2003,1270,1.0,2.0,0.3333333333333333
2003,1271,1.0,6.0,0.14285714285714285
2003,1272,2.0,4.0,0.3333333333333333
2003,1273,3.0,1.0,0.75
2003,1274,3.0,7.0,0.3
2003,1275,4.0,3.0,0.5714285714285714
2003,1276,2.0,1.0,0.6666666666666666
2003,1277,2.0,5.0,0.2857142857142857
2003,1278,4.0,1.0,0.8
2003,1280,3.0,3.0,0.5
2003,1281,2.0,2.0,0.5
2003,1282,4.0,3.0,0.5714285714285714
2003,1283,4.0,4.0,0.5
2003,1284,6.0,1.0,0.8571428571428571
2003,1285,3.0,3.0,0.5
2003,1286,1.0,4.0,0.2
2003,1287,4.0,2.0,0.6666666666666666
2003,1288,2.0,4.0,0.3333333333333333
2003,1289,2.0,0.0,1.0
2003,1290,3.0,2.0,0.6
2003,1291,7.0,2.0,0.7777777777777778
2003,1292,3.0,3.0,0.5
2003,1296,3.0,5.0,0.375
2003,1301,2.0,2.0,0.5
2003,1304,4.0,1.0,0.8
2003,1305,2.0,8.0,0.2
2003,1307,2.0,2.0,0.5
2003,1308,4.0,2.0,0.6666666666666666
2003,1309,3.0,3.0,0.5
2003,1310,3.0,2.0,0.6
